,gender_male,age_at_release,gang_affiliated,supervision_risk_score_first,education_level,dependents,prison_years,prior_arrest_episodes_felony,prior_arrest_episodes_misd,prior_arrest_episodes_violent,prior_arrest_episodes_property,prior_arrest_episodes_drug,prior_arrest_episodes_ppviolationcharges,prior_arrest_episodes_dvcharges,prior_arrest_episodes_guncharges,condition_mh_sa,condition_cog_ed,condition_other,violations_electronicmonitoring,violations_instruction,violations_failtoreport,violations_movewithoutpermission,delinquency_reports,program_attendances,residence_changes,avg_days_per_drugtest,drugtests_thc_positive,drugtests_cocaine_positive,drugtests_meth_positive,drugtests_other_positive,percent_days_employed,recidivism_within_3years
1776,0,33-37,0,7.0,at least some college,0,1-2 years,10,6,1,5,3,5,0,0,1,1,1,0,0,0,0,0,8,3,24.31578947,0.0,0.0,0.157894731,0.0,0.989177489,1
1777,1,28-32,0,5.0,less than hs diploma,3,less than 1 year,8,4,3,0,3,3,1,1,1,0,0,0,1,0,0,0,10,2,16.35714286,0.071428575,0.035714287,0.0,0.0,0.427947598,0
1778,1,28-32,1,6.0,less than hs diploma,1,more than 3 years,6,4,1,0,5,4,0,1,1,1,1,0,0,0,0,0,0,0,215.0,0.0,0.0,0.0,0.0,0.390697674,1
1779,1,33-37,1,8.0,less than hs diploma,0,1-2 years,10,2,0,5,2,5,0,0,1,1,0,0,0,0,0,4,10,3,34.26666667,0.166666672,0.200000003,0.033333335,0.0,0.0,1
1780,1,38-42,0,9.0,less than hs diploma,2,1-2 years,10,6,3,5,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1
1781,1,33-37,0,5.0,less than hs diploma,2,less than 1 year,9,6,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,37.7,0.0,0.0,0.0,0.0,1.0,0
1782,0,38-42,0,4.0,at least some college,2,less than 1 year,10,4,0,5,3,0,0,0,1,1,0,0,0,0,0,0,2,1,206.0,0.0,0.0,0.0,0.0,0.133495146,1
1783,1,28-32,0,8.0,at least some college,0,1-2 years,5,4,0,2,3,1,0,1,1,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.642857143,1
1784,1,43-47,0,5.0,less than hs diploma,0,greater than 2 to 3 years,10,6,1,5,4,5,0,1,1,0,1,1,0,0,0,4,10,3,80.17647059,0.0,0.294117659,0.0,0.0,0.0,0
1785,1,38-42,0,6.0,at least some college,2,1-2 years,10,4,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,395.3333333,0.0,0.0,0.0,0.0,0.983979764,0
1786,1,33-37,0,10.0,at least some college,1,more than 3 years,9,6,3,4,3,5,1,0,1,1,1,0,0,0,0,1,10,1,8.307692308,0.0,0.0,0.03846154,0.0,1.0,1
1787,1,33-37,0,9.0,less than hs diploma,2,more than 3 years,10,6,2,5,3,5,1,0,1,1,1,0,0,0,0,0,2,3,86.66666667,0.0,0.0,0.0,0.0,0.0,1
1788,1,33-37,0,4.0,at least some college,2,1-2 years,10,6,2,1,5,5,1,0,1,1,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.2,0
1789,1,28-32,0,7.0,high school diploma,2,more than 3 years,6,4,0,5,0,1,0,0,1,1,1,0,0,0,0,0,9,1,34.23529412,0.0,0.0,0.0,0.0,0.439862543,1
1790,1,33-37,0,8.0,high school diploma,0,more than 3 years,7,1,0,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1030.0,0.0,0.0,0.0,0.0,0.013106796,1
1791,1,33-37,0,4.0,less than hs diploma,2,less than 1 year,9,5,3,4,0,5,1,1,0,1,0,0,0,0,0,0,0,2,44.09090909,0.0,0.0,0.0,0.0,0.898969072,1
1792,1,48 or older,0,10.0,at least some college,1,1-2 years,9,3,2,5,1,2,0,0,1,0,1,0,0,0,0,0,0,0,55.4516129,0.0,0.0,0.0,0.0,0.930773706,0
1793,1,28-32,0,10.0,high school diploma,0,more than 3 years,10,6,2,5,0,5,1,0,1,0,1,0,0,0,1,1,0,3,347.3333333,0.0,0.0,0.0,0.0,0.046065259,1
1794,1,28-32,0,6.0,high school diploma,0,less than 1 year,5,6,1,0,5,3,1,1,1,0,0,0,0,0,0,0,0,0,266.8333333,0.0,0.0,0.0,0.0,0.99937539,0
1795,1,38-42,1,5.0,less than hs diploma,3,1-2 years,10,6,3,4,1,3,1,0,1,0,1,0,0,0,0,0,0,1,45.5,0.5,0.0,0.0,0.0,1.0,1
1796,1,38-42,0,8.0,less than hs diploma,1,greater than 2 to 3 years,10,6,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,29.25,0.0,0.0,0.0,0.0,1.0,1
1797,1,48 or older,0,2.0,high school diploma,3,less than 1 year,10,6,3,5,5,1,0,1,1,0,0,0,0,0,0,0,6,0,36.7,0.0,0.0,0.0,0.0,0.0,0
1799,1,28-32,0,10.0,high school diploma,0,1-2 years,5,1,3,1,1,1,0,1,1,1,0,0,1,0,0,0,0,3,17.5,0.5,0.0,0.0,0.0,1.0,1
1800,1,33-37,0,7.0,high school diploma,3,1-2 years,10,3,2,1,4,5,0,1,1,0,0,0,0,0,0,0,6,1,28.125,0.0,0.0,0.0,0.0,1.0,1
1801,0,48 or older,0,6.0,less than hs diploma,2,1-2 years,10,6,3,5,3,5,0,0,1,0,0,0,0,0,0,0,0,1,313.5,0.0,0.0,0.0,0.0,0.130781499,1
1802,1,48 or older,0,6.0,high school diploma,0,greater than 2 to 3 years,10,6,0,0,5,5,0,0,1,0,0,0,0,0,0,2,2,0,150.4444444,0.0,0.0,0.0,0.0,0.129985229,1
1803,1,33-37,0,10.0,less than hs diploma,0,greater than 2 to 3 years,10,6,0,2,5,5,0,1,1,1,0,0,0,0,0,0,3,0,981.0,1.0,0.0,0.0,0.0,0.0,1
1804,0,38-42,0,5.0,at least some college,3,more than 3 years,7,3,0,5,0,2,0,0,1,1,0,0,0,0,0,2,0,3,47.41304348,0.021739131,0.043478262,0.0,0.065217391,0.733608436,0
1805,1,48 or older,0,3.0,high school diploma,0,more than 3 years,10,2,0,3,3,1,0,0,1,0,1,0,0,0,0,0,1,0,85.1,0.0,0.0,0.0,0.0,0.998824912,0
1806,1,38-42,1,8.0,at least some college,1,1-2 years,10,6,0,5,3,5,0,1,1,1,0,0,0,0,0,0,0,2,97.0,0.0,0.0,0.0,0.0,0.0,1
1807,1,33-37,0,4.0,high school diploma,0,less than 1 year,10,6,3,5,4,5,1,1,1,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
1808,1,33-37,0,7.0,high school diploma,0,greater than 2 to 3 years,10,6,3,5,3,5,0,1,1,1,0,0,0,0,1,4,1,1,33.75,0.0,0.25,0.0,0.0,0.0,1
1809,0,43-47,0,9.0,high school diploma,3,greater than 2 to 3 years,9,6,1,5,0,3,0,1,0,0,1,0,0,0,0,0,0,0,11.4,0.0,0.0,0.0,0.0,1.0,0
1810,1,43-47,0,3.0,high school diploma,3,less than 1 year,4,2,0,3,1,1,0,0,1,0,0,0,0,0,0,0,10,2,66.29411765,0.0,0.0,0.0,0.0,0.259094942,1
1811,1,43-47,0,9.0,at least some college,1,1-2 years,10,6,3,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,60.66666667,0.0,0.0,0.0,0.0,1.0,1
1812,0,48 or older,0,8.0,less than hs diploma,3,more than 3 years,10,2,0,5,2,5,0,0,0,1,0,0,0,0,0,0,0,1,38.71428571,0.0,0.0,0.0,0.0,0.996309963,1
1813,1,38-42,0,9.0,at least some college,2,1-2 years,10,3,1,5,4,1,1,0,1,1,1,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1
1814,1,48 or older,0,4.0,less than hs diploma,0,1-2 years,10,1,3,5,2,0,0,0,1,1,0,0,0,0,0,4,0,2,17.66666667,0.0,0.111111112,0.0,0.0,0.0,0
1815,1,33-37,1,5.0,less than hs diploma,0,more than 3 years,4,3,2,0,2,3,0,0,1,0,0,0,0,1,0,4,0,0,207.6666667,0.0,0.0,0.0,0.0,0.0,0
1816,1,33-37,0,4.0,high school diploma,3,1-2 years,5,6,3,0,1,3,1,0,1,1,1,0,0,0,0,0,0,1,66.66666667,0.0,0.0,0.0,0.0,0.97,0
1817,0,33-37,0,5.0,less than hs diploma,2,less than 1 year,3,2,1,1,1,1,1,0,1,0,0,0,0,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1818,1,48 or older,0,8.0,high school diploma,1,1-2 years,10,6,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,148.0,0.0,0.0,0.0,0.0,0.425675676,1
1819,1,43-47,0,5.0,high school diploma,0,less than 1 year,10,6,1,3,5,5,0,0,1,0,1,0,0,0,0,2,0,0,105.4,0.0,0.0,0.0,0.0,1.0,1
1820,1,28-32,0,9.0,high school diploma,3,more than 3 years,10,6,2,3,0,5,0,0,1,1,1,0,0,0,0,0,8,1,41.125,0.0,0.0,0.125,0.0,0.416413374,1
1821,1,28-32,0,5.0,high school diploma,0,less than 1 year,6,6,0,1,5,1,0,0,1,0,0,0,0,0,0,0,10,0,26.6875,0.0,0.0,0.0,0.0,1.0,0
1823,1,28-32,0,5.0,high school diploma,3,less than 1 year,6,3,0,1,3,5,0,0,1,1,0,0,0,0,0,0,0,3,146.5,0.0,0.0,0.0,0.0,0.0,1
1824,1,48 or older,0,7.0,high school diploma,0,more than 3 years,10,1,1,5,1,1,0,0,0,1,1,1,1,1,1,4,0,2,17.2173913,0.008695652,0.052173913,0.0,0.0,0.808080808,0
1825,1,48 or older,0,6.0,high school diploma,0,1-2 years,2,3,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.210957501,1
1826,1,48 or older,0,7.0,at least some college,3,1-2 years,10,6,0,5,1,3,0,0,1,1,0,0,0,0,0,2,0,3,31.8125,0.0,0.0,0.0,0.0,0.982318271,1
1827,1,43-47,0,4.0,high school diploma,2,more than 3 years,10,3,2,5,2,1,0,1,0,0,0,0,0,1,0,4,0,1,65.0,0.0,0.0,0.0,0.0,1.0,1
1828,1,33-37,0,5.0,at least some college,3,greater than 2 to 3 years,7,6,2,1,1,5,0,1,1,1,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.979655712,1
1829,1,28-32,1,9.0,less than hs diploma,0,1-2 years,10,3,0,5,0,5,0,0,1,0,0,0,0,0,0,0,6,0,12.83333333,0.0,0.0,0.0,0.0,0.0,1
1830,1,48 or older,0,10.0,high school diploma,2,1-2 years,7,4,0,3,2,2,0,0,1,0,0,0,0,0,0,0,5,0,57.625,0.0,0.0,0.0,0.0,0.937093275,0
1831,1,43-47,0,4.0,less than hs diploma,0,1-2 years,9,4,0,3,5,4,0,0,1,1,0,0,1,0,0,0,8,0,238.3333333,0.0,0.0,0.0,0.0,0.345454545,1
1832,1,43-47,0,4.0,at least some college,1,1-2 years,10,4,2,4,5,5,1,0,1,0,0,0,0,0,0,0,6,0,75.0,0.0,0.0,0.0,0.0,0.275555556,1
1833,1,38-42,0,4.0,less than hs diploma,1,greater than 2 to 3 years,10,4,0,5,4,1,0,1,1,1,0,0,0,0,0,0,7,1,225.0,0.0,0.0,0.0,0.0,0.202962963,1
1834,1,48 or older,0,9.0,high school diploma,3,1-2 years,10,6,3,5,5,4,1,1,1,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
1835,0,38-42,0,6.0,high school diploma,2,greater than 2 to 3 years,3,1,0,0,3,1,0,0,1,1,0,0,0,0,0,1,0,0,108.3571429,0.0,0.0,0.0,0.0,0.730388926,0
1836,1,48 or older,0,4.0,less than hs diploma,2,1-2 years,10,6,2,5,2,5,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1837,1,28-32,0,8.0,less than hs diploma,3,greater than 2 to 3 years,10,1,1,5,5,0,0,1,1,1,1,0,0,0,0,1,6,1,8.75,0.125,0.0,0.0,0.0,0.0,1
1838,0,43-47,0,5.0,less than hs diploma,3,1-2 years,9,3,3,3,3,3,0,0,1,1,0,0,1,1,1,4,10,0,68.6,0.0,0.0,0.400000006,0.0,0.749271137,1
1839,1,33-37,1,9.0,less than hs diploma,1,1-2 years,10,0,1,3,2,4,1,0,1,0,0,0,1,0,0,1,0,0,69.25,0.25,0.0,0.0,0.0,0.0,1
1840,1,28-32,1,8.0,less than hs diploma,0,greater than 2 to 3 years,10,5,0,3,5,5,0,1,0,0,0,0,0,0,0,0,10,1,46.82608696,0.086956523,0.0,0.0,0.0,0.91086351,1
1841,1,38-42,0,8.0,high school diploma,3,more than 3 years,10,6,2,5,3,5,0,1,0,0,0,0,0,0,0,0,2,0,46.625,0.0,0.0,0.0,0.0,0.73458445,0
1842,1,43-47,0,8.0,high school diploma,2,more than 3 years,8,6,1,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,76.0,0.0,0.0,0.0,0.0,0.352631579,1
1843,1,38-42,0,7.0,less than hs diploma,2,1-2 years,8,2,3,1,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1
1844,1,38-42,0,6.0,less than hs diploma,0,greater than 2 to 3 years,10,6,3,5,2,5,1,0,1,0,0,0,0,0,0,3,1,0,146.6363636,0.0,0.0,0.0,0.090909094,0.0,1
1845,1,48 or older,0,5.0,high school diploma,1,greater than 2 to 3 years,10,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.945762712,0
1846,1,48 or older,0,4.0,high school diploma,0,1-2 years,10,5,0,5,5,4,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1
1847,1,28-32,0,8.0,less than hs diploma,2,less than 1 year,5,2,0,0,2,4,0,0,1,0,0,0,1,0,0,0,9,0,56.71428571,0.285714298,0.0,0.0,0.0,0.304785894,1
1848,1,48 or older,0,2.0,high school diploma,1,less than 1 year,10,6,3,5,1,5,1,0,1,0,1,0,0,0,0,1,0,0,73.8,0.0,0.0,0.0,0.0,1.0,0
1849,1,48 or older,0,9.0,high school diploma,3,more than 3 years,10,6,3,5,2,5,1,0,0,0,0,0,0,0,1,3,2,0,27.5,0.166666672,0.0,0.0,0.0,0.339393939,1
1850,0,33-37,0,9.0,at least some college,2,1-2 years,8,2,0,0,5,4,0,0,1,0,0,0,1,0,1,4,4,2,7.928571429,0.071428575,0.0,0.071428575,0.0,0.0,1
1851,1,33-37,0,8.0,at least some college,0,1-2 years,4,6,0,3,1,3,0,0,0,1,0,0,1,0,1,0,0,1,80.0,0.0,0.0,0.0,0.0,1.0,0
1852,1,48 or older,0,2.0,high school diploma,3,less than 1 year,9,5,2,5,1,1,0,0,1,0,1,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1853,0,28-32,0,5.0,less than hs diploma,0,less than 1 year,2,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,31.0,0.0,0.0,0.0,0.0,1.0,0
1854,1,28-32,1,7.0,less than hs diploma,0,greater than 2 to 3 years,8,3,0,2,3,5,0,0,1,1,1,0,0,0,0,3,1,2,101.5555556,0.222222224,0.111111112,0.0,0.111111112,0.0,0
1855,1,48 or older,0,1.0,less than hs diploma,2,greater than 2 to 3 years,5,4,2,0,1,2,0,0,0,0,1,1,0,0,0,0,10,0,86.0,0.0,0.0,0.0,0.0,0.998449612,0
1856,1,33-37,0,4.0,high school diploma,0,1-2 years,7,1,1,3,0,5,0,0,1,0,1,0,0,0,0,0,0,1,60.33333333,0.0,0.0,0.0,0.0,1.0,0
1857,1,33-37,0,9.0,less than hs diploma,0,1-2 years,8,6,3,2,5,4,0,0,0,0,0,0,0,0,1,4,4,2,88.25,0.125,0.0,0.0,0.0,1.0,0
1858,1,48 or older,0,10.0,high school diploma,0,more than 3 years,10,2,0,5,4,5,0,0,0,0,0,0,0,0,0,3,6,0,40.33333333,0.111111112,0.0,0.0,0.0,1.0,1
1859,1,33-37,0,6.0,high school diploma,0,1-2 years,10,4,0,5,3,3,0,1,1,1,0,0,0,0,1,1,0,1,30.125,0.0,0.0,0.125,0.0,0.319502075,1
1860,1,48 or older,0,6.0,high school diploma,3,less than 1 year,10,6,3,3,4,5,1,0,1,0,0,0,0,1,1,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1861,0,43-47,0,10.0,high school diploma,0,more than 3 years,10,6,0,5,2,5,0,0,0,0,0,0,0,0,0,2,2,3,140.5,0.0,0.0,0.0,0.0,0.0,1
1862,1,48 or older,0,2.0,at least some college,0,less than 1 year,10,6,1,5,2,4,0,0,1,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
1863,1,33-37,0,8.0,high school diploma,3,greater than 2 to 3 years,10,4,3,0,5,3,0,1,0,0,0,0,0,0,1,4,0,2,94.625,0.0,0.0,0.0,0.0,0.832232497,1
1864,0,48 or older,0,3.0,less than hs diploma,2,less than 1 year,10,3,1,5,2,2,0,0,1,1,0,0,0,0,0,0,8,0,31.25,0.0,0.083333336,0.0,0.0,0.0,0
1865,1,43-47,0,7.0,less than hs diploma,3,greater than 2 to 3 years,10,6,1,2,5,5,0,0,1,0,0,0,0,0,0,0,7,1,60.07142857,0.0,0.0,0.071428575,0.107142858,0.020214031,1
1866,0,38-42,0,6.0,high school diploma,3,less than 1 year,6,6,0,3,5,3,0,0,0,0,0,0,0,0,0,0,4,0,106.0,1.0,0.0,0.0,0.0,0.91509434,0
1867,0,38-42,0,3.0,high school diploma,1,less than 1 year,4,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,5,0,71.16666667,0.0,0.0,0.0,0.0,0.660421546,1
1868,1,28-32,0,4.0,less than hs diploma,0,less than 1 year,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6,2,79.45454545,0.0,0.0,0.0,0.0,0.0,1
1869,1,28-32,0,7.0,high school diploma,3,1-2 years,7,3,0,1,3,2,0,0,1,0,0,0,0,0,0,0,6,0,365.2,0.0,0.0,0.0,0.0,0.387185104,0
1870,1,38-42,0,6.0,high school diploma,0,1-2 years,10,6,2,5,5,5,0,0,1,1,0,0,0,0,0,0,6,2,97.28571429,0.0,0.0,0.0,0.0,0.0,1
1871,1,33-37,0,7.0,less than hs diploma,2,1-2 years,10,6,0,2,5,5,0,0,1,1,0,0,1,0,1,2,7,1,101.6,0.0,0.0,0.0,0.0,0.700787402,1
1872,1,33-37,0,6.0,less than hs diploma,1,1-2 years,9,2,1,4,3,5,1,0,1,1,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.0,0.2272203,1
1873,0,28-32,0,8.0,high school diploma,0,1-2 years,6,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.387755102,1
1874,1,48 or older,0,5.0,high school diploma,1,more than 3 years,10,6,3,5,4,2,0,0,1,1,1,0,0,0,0,0,0,1,29.8125,0.0,0.0,0.0,0.0,1.0,1
1875,0,48 or older,0,2.0,less than hs diploma,2,less than 1 year,2,5,0,2,2,2,0,0,1,0,0,0,0,0,0,0,5,0,140.6666667,0.0,0.0,0.0,0.0,0.898104265,0
1876,1,43-47,0,6.0,less than hs diploma,3,less than 1 year,10,3,3,3,5,4,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1877,1,48 or older,0,3.0,less than hs diploma,3,more than 3 years,7,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,10,0,11.74257426,0.0,0.0,0.0,0.0,0.994940978,0
1878,1,48 or older,0,3.0,less than hs diploma,3,1-2 years,10,4,3,1,5,5,0,0,1,1,1,0,1,1,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.08490566,1
1879,1,28-32,0,6.0,at least some college,3,more than 3 years,1,5,0,1,0,3,0,0,1,0,1,1,1,0,0,4,10,0,112.1764706,0.0,0.0,0.0,0.0,0.839014158,0
1880,1,38-42,0,4.0,high school diploma,1,less than 1 year,8,6,0,2,5,1,0,1,1,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0
1881,1,28-32,0,5.0,high school diploma,2,more than 3 years,5,1,2,2,1,1,0,0,1,1,1,0,0,0,0,2,10,1,23.88888889,0.185185179,0.074074075,0.0,0.0,1.0,1
1882,1,28-32,0,4.0,less than hs diploma,1,1-2 years,10,2,1,2,5,5,0,1,1,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0,1
1883,1,48 or older,0,3.0,less than hs diploma,0,more than 3 years,7,4,0,5,0,2,0,0,0,0,0,0,1,1,0,4,10,0,86.33333333,0.0,0.083333336,0.0,0.0,0.108108108,0
1884,1,33-37,1,10.0,high school diploma,0,1-2 years,10,4,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1
1885,1,48 or older,0,3.0,less than hs diploma,3,less than 1 year,10,6,3,5,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
1886,0,43-47,0,3.0,less than hs diploma,3,1-2 years,10,6,3,2,0,5,0,0,1,0,1,0,1,0,1,4,2,0,162.0,0.0,0.5,0.0,0.0,0.0,1
1887,1,38-42,0,10.0,at least some college,3,1-2 years,5,1,0,4,0,2,0,0,0,1,1,0,0,0,0,0,0,0,136.1666667,0.0,0.0,0.0,0.0,0.717258262,0
1888,1,33-37,0,2.0,less than hs diploma,0,less than 1 year,10,5,2,5,1,5,0,0,0,0,1,1,1,0,0,4,0,0,29.5,0.0,0.0,0.0,0.0,0.0,1
1889,0,43-47,0,8.0,high school diploma,1,greater than 2 to 3 years,10,6,3,5,1,2,1,0,1,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1
1890,1,28-32,0,9.0,less than hs diploma,3,1-2 years,8,6,0,5,0,5,1,0,0,1,0,0,0,0,0,0,6,0,345.0,0.666666687,0.0,0.0,0.0,0.277294686,1
1891,1,48 or older,0,3.0,at least some college,3,more than 3 years,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9047619,0.0,0.0,0.0,0.0,0.867678959,0
1892,1,33-37,0,7.0,high school diploma,3,1-2 years,4,3,0,0,4,4,0,0,1,1,0,0,0,0,0,0,6,0,54.125,0.03125,0.0,0.0,0.0,0.923787529,0
1893,1,28-32,0,5.0,less than hs diploma,0,greater than 2 to 3 years,5,2,1,3,0,4,0,0,0,1,1,1,1,1,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
1894,1,48 or older,0,1.0,less than hs diploma,1,more than 3 years,3,5,3,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.656375839,1
1896,1,33-37,0,8.0,less than hs diploma,3,more than 3 years,3,0,2,1,0,0,0,1,0,1,1,0,1,1,0,4,8,3,30.1147541,0.065573767,0.0,0.0,0.0,0.870985302,0
1897,1,48 or older,0,8.0,less than hs diploma,0,more than 3 years,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,70.1875,0.0,0.0,0.0,0.0,0.247551202,0
1900,1,23-27,0,7.0,at least some college,3,more than 3 years,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,136.0,0.0,0.0,0.0,0.0,1.0,0
1901,1,33-37,0,5.0,high school diploma,2,more than 3 years,6,6,3,2,5,4,0,0,1,1,1,0,0,0,0,0,4,0,32.1875,0.0,0.0,0.0,0.0,0.961165049,0
1902,1,48 or older,0,8.0,high school diploma,0,more than 3 years,10,6,2,5,5,5,0,0,1,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.345588235,1
1903,1,48 or older,0,3.0,high school diploma,0,less than 1 year,10,6,1,5,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0
1906,1,38-42,0,5.0,less than hs diploma,3,1-2 years,10,6,3,0,5,4,0,1,1,0,0,0,1,0,1,1,10,3,62.18918919,0.162162155,0.0,0.0,0.0,0.677531508,0
1907,0,28-32,0,6.0,less than hs diploma,2,less than 1 year,10,6,0,5,2,5,0,0,1,0,0,0,1,0,0,3,0,3,59.5,0.0,0.0,0.166666672,0.0,0.0,1
1910,1,38-42,0,2.0,at least some college,1,less than 1 year,7,6,1,5,0,5,0,0,1,0,0,0,0,0,0,4,6,0,36.6,0.0,0.0,0.0,0.0,0.0,1
1911,1,48 or older,0,9.0,less than hs diploma,0,more than 3 years,10,3,0,5,2,3,0,1,0,0,0,0,0,0,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.515418502,1
1912,1,28-32,0,5.0,less than hs diploma,1,more than 3 years,8,6,3,1,5,3,0,0,1,1,0,0,1,1,1,0,10,0,57.0,0.097560972,0.024390243,0.0,0.0,0.120239623,0
1913,1,28-32,1,6.0,high school diploma,3,less than 1 year,10,6,1,5,2,1,1,0,1,0,0,0,0,0,1,0,0,3,10.44444444,0.0,0.0,0.0,0.0,0.585106383,1
1914,1,28-32,1,9.0,less than hs diploma,2,1-2 years,10,6,3,5,5,5,0,0,1,1,0,0,0,0,0,2,0,3,0.0,0.0,0.0,0.0,0.0,1.0,1
1915,1,38-42,0,4.0,high school diploma,1,less than 1 year,8,6,1,3,2,5,0,0,1,0,0,0,0,0,0,0,5,1,66.14285714,0.285714298,0.0,0.0,0.0,1.0,0
1916,1,38-42,0,3.0,high school diploma,3,less than 1 year,6,6,3,2,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.134969325,1
1917,1,33-37,0,7.0,less than hs diploma,3,more than 3 years,10,3,1,5,0,3,0,0,0,0,0,0,0,0,0,0,7,3,0.0,0.0,0.0,0.0,0.0,0.637002342,1
1918,0,48 or older,0,3.0,high school diploma,3,1-2 years,10,5,3,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,137.25,0.0,0.0,0.0,0.0,0.336976321,1
1919,1,43-47,0,2.0,less than hs diploma,3,less than 1 year,7,4,3,1,1,2,0,1,1,0,0,0,0,0,1,0,10,1,80.33333333,0.0,0.166666672,0.0,0.0,0.278008299,1
1920,1,33-37,1,5.0,less than hs diploma,0,less than 1 year,10,2,0,4,1,5,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1
1921,1,48 or older,0,6.0,high school diploma,2,greater than 2 to 3 years,10,6,0,5,5,5,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
1922,1,33-37,0,5.0,at least some college,0,less than 1 year,6,5,0,0,3,2,0,0,1,0,0,0,0,0,0,0,5,0,234.3333333,0.0,0.0,0.0,0.0,0.034139403,1
1925,0,33-37,0,3.0,high school diploma,3,less than 1 year,6,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,1,31.5,0.0,0.0,0.0,0.0,1.0,0
1926,1,38-42,0,6.0,less than hs diploma,3,greater than 2 to 3 years,6,6,0,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,76.7,0.0,0.0,0.0,0.0,0.868318123,1
1927,1,33-37,0,1.0,at least some college,0,more than 3 years,6,2,2,0,4,1,0,1,0,0,0,0,0,0,0,0,10,0,55.60526316,0.078947365,0.0,0.0,0.0,0.256980596,1
1928,1,28-32,1,5.0,less than hs diploma,2,less than 1 year,10,3,2,2,3,5,1,1,1,0,0,0,0,0,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1
1929,1,28-32,0,1.0,less than hs diploma,1,1-2 years,2,6,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
