,gender_male,gang_affiliated,supervision_risk_score_first,dependents,prior_arrest_episodes_felony,prior_arrest_episodes_misd,prior_arrest_episodes_violent,prior_arrest_episodes_property,prior_arrest_episodes_drug,prior_arrest_episodes_ppviolationcharges,prior_arrest_episodes_dvcharges,prior_arrest_episodes_guncharges,condition_mh_sa,condition_cog_ed,condition_other,violations_electronicmonitoring,violations_instruction,violations_failtoreport,violations_movewithoutpermission,delinquency_reports,program_attendances,residence_changes,avg_days_per_drugtest,drugtests_thc_positive,drugtests_cocaine_positive,drugtests_meth_positive,drugtests_other_positive,percent_days_employed,recidivism_within_3years,age_at_release_18-22,age_at_release_23-27,age_at_release_28-32,age_at_release_33-37,age_at_release_38-42,age_at_release_43-47,age_at_release_48 or older,education_level_at least some college,education_level_high school diploma,education_level_less than hs diploma,prison_years_1-2 years,prison_years_greater than 2 to 3 years,prison_years_less than 1 year,prison_years_more than 3 years
3035,1,0,3.0,0,10,4,2,5,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.774647887,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3036,1,0,9.0,3,6,1,0,1,5,0,0,1,1,1,0,0,0,0,0,0,10,1,122.9375,0.125,0.0,0.0,0.0,0.813421454,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3037,1,0,7.0,0,10,5,1,5,5,5,0,0,0,0,0,0,0,0,0,4,10,0,61.14285714,0.142857149,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3038,1,0,5.0,1,9,5,0,1,3,5,0,1,1,0,0,0,0,0,0,4,1,0,62.45454545,0.090909094,0.0,0.090909094,0.0,0.234352256,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3039,1,0,7.0,0,10,3,2,0,5,3,0,0,1,1,0,0,0,0,0,0,6,3,44.4,0.079999998,0.0,0.0,0.0,0.356756757,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3040,1,0,3.0,3,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,1,83.53846154,0.0,0.0,0.0,0.0,0.73664825,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3041,1,1,8.0,1,10,4,1,5,0,5,0,1,1,1,0,0,1,0,1,0,3,2,99.42857143,0.142857149,0.0,0.0,0.0,0.359195402,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3042,1,0,4.0,1,10,6,3,1,5,5,1,0,0,0,0,0,0,0,0,0,0,3,654.6666667,0.0,0.0,0.0,0.0,0.034623218,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3043,1,0,5.0,3,6,6,1,3,0,4,0,0,1,1,1,0,1,0,0,0,2,0,330.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3044,1,1,6.0,3,10,5,1,5,2,5,0,1,1,1,0,0,1,0,1,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3045,1,0,5.0,2,10,4,2,3,5,1,0,1,1,0,0,0,1,0,1,0,6,0,96.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3046,1,0,7.0,3,8,2,2,1,1,5,1,0,0,1,1,0,0,0,0,0,0,1,22.375,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3047,0,0,7.0,3,7,6,2,5,2,5,0,0,1,1,0,0,0,0,0,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3048,1,0,5.0,3,10,1,0,5,4,3,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3049,1,0,1.0,3,10,6,3,4,5,5,1,0,0,1,0,0,1,0,1,0,10,3,68.0,0.25,0.0,0.0,0.0625,0.272058824,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3050,1,1,8.0,3,10,6,3,5,5,5,0,1,1,1,0,0,1,0,0,4,0,1,138.3,0.200000003,0.100000001,0.0,0.0,0.487346349,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3051,0,0,5.0,3,5,2,1,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,48.0,0.0,0.0,0.0,0.0,0.797916667,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3052,1,0,5.0,3,6,0,2,0,3,2,0,1,1,1,0,0,0,0,0,0,0,1,71.6,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3053,1,0,9.0,2,10,5,1,5,2,5,1,1,0,0,0,0,0,0,0,0,0,2,47.4,0.200000003,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3054,1,0,6.0,0,9,3,1,4,0,5,0,0,1,1,1,0,0,0,1,4,0,0,258.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3055,1,1,5.0,3,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3056,1,0,4.0,0,10,5,1,5,0,4,0,0,1,0,0,0,1,0,0,0,0,2,75.75,0.0,0.0,0.0,0.0,0.551155116,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3057,1,0,4.0,0,7,4,0,1,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.34,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3058,1,0,3.0,3,8,6,1,0,5,5,0,0,1,0,0,0,0,1,1,0,0,0,113.4666667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3059,1,1,7.0,3,4,6,0,0,5,5,0,0,1,1,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3060,1,1,6.0,1,10,3,3,2,4,5,0,1,1,1,0,0,1,0,1,0,0,0,80.5,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3061,1,0,8.0,2,6,3,1,0,5,1,0,0,1,1,0,0,0,0,0,0,0,2,47.57142857,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3062,1,0,1.0,0,10,4,0,5,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3063,1,0,8.0,0,10,6,2,5,3,5,0,0,1,0,0,0,0,0,0,4,4,2,41.55555556,0.0,0.0,0.111111112,0.111111112,0.895721925,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3064,1,0,8.0,3,9,6,2,5,4,3,0,0,0,1,1,0,0,0,0,4,0,2,65.6,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3065,1,0,4.0,3,10,5,3,5,4,1,1,0,1,0,0,0,0,0,0,0,6,1,15.95833333,0.0,0.0,0.0,0.0,0.971279373,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3066,1,1,6.0,0,7,6,0,1,5,5,0,0,1,0,0,0,0,0,0,0,10,0,6.826086957,0.173913047,0.0,0.0,0.0,0.210191083,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3067,0,0,5.0,3,10,6,2,5,1,5,0,0,0,0,0,0,0,0,0,0,0,1,73.1,0.0,0.0,0.0,0.0,0.928864569,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3068,1,1,8.0,3,8,6,0,3,5,3,0,1,1,0,1,0,0,0,0,2,8,2,102.8181818,0.0,0.0,0.0,0.0,0.848806366,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3069,1,0,1.0,3,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
3070,1,1,9.0,0,10,2,1,1,5,5,0,0,1,1,0,0,0,0,0,0,0,1,87.93333333,0.13333334,0.0,0.0,0.0,0.044730857,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3071,1,0,9.0,2,3,5,2,1,3,1,0,0,1,1,0,0,1,1,0,4,10,0,95.57142857,0.357142866,0.0,0.0,0.0,0.463378176,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3072,1,0,5.0,0,4,4,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3073,1,0,10.0,0,10,6,0,5,5,3,0,0,1,0,0,0,0,0,0,0,0,1,32.32258065,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3074,1,0,10.0,2,10,2,0,5,1,2,0,1,0,1,1,1,1,0,0,4,0,3,28.5,0.166666672,0.0,0.0,0.0,0.865497076,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3075,1,0,10.0,2,10,3,0,0,5,5,0,0,1,0,0,0,1,0,0,4,10,0,47.44444444,0.333333343,0.0,0.0,0.0,0.990632319,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3076,1,0,3.0,0,4,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,2,184.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3077,1,0,3.0,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3078,1,1,10.0,1,6,4,0,3,2,5,0,1,1,0,0,0,1,0,0,4,0,1,91.66666667,0.666666687,0.333333343,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3079,1,0,3.0,0,9,3,1,2,2,5,0,0,1,0,0,0,0,0,0,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3080,0,0,10.0,1,10,3,0,5,0,5,0,0,1,1,1,0,0,0,0,0,3,2,20.6,0.0,0.200000003,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3081,1,0,3.0,2,8,2,3,0,0,0,0,0,0,0,1,1,0,0,0,4,5,0,14.14285714,0.285714298,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3082,1,0,7.0,0,6,3,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,3,181.3846154,0.0,0.0,0.0,0.0,0.678541137,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3083,1,0,5.0,3,10,6,0,2,3,5,0,0,1,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3084,1,1,5.0,2,10,3,2,0,4,5,0,1,1,1,0,0,0,1,0,4,6,2,57.63636364,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3085,1,0,9.0,0,8,1,1,0,5,0,0,0,0,1,0,0,0,0,0,2,0,0,278.4285714,0.0,0.0,0.0,0.0,0.820933812,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3086,1,0,7.0,3,10,3,1,5,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.323333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3087,1,0,10.0,1,10,6,0,5,2,5,0,0,1,0,0,0,1,0,0,4,3,3,157.3333333,0.166666672,0.0,0.333333343,0.0,0.327330508,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3088,1,0,2.0,0,10,6,3,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3089,1,0,8.0,2,9,2,1,3,1,5,0,0,1,0,0,0,0,0,0,0,0,2,202.5,0.0,0.0,0.0,0.0,0.041975309,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3090,1,0,8.0,0,6,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,9,0,92.5,0.0,0.0,0.0,0.0,0.972972973,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3091,1,0,5.0,2,10,6,2,4,2,5,0,1,1,1,0,0,0,0,0,0,0,0,23.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3092,0,0,2.0,3,3,6,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.897360704,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3093,1,0,5.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,31.29411765,0.0,0.0,0.0,0.0,0.693609023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3094,0,0,5.0,0,5,5,0,2,3,1,0,0,1,1,1,0,0,0,0,2,10,1,36.55555556,0.027777778,0.0,0.0,0.0,0.66337386,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3095,1,1,10.0,0,10,1,0,5,1,5,0,0,1,1,1,1,0,0,0,4,0,0,71.75,0.5,0.0,0.25,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3096,1,0,7.0,1,10,4,0,2,5,2,0,0,1,0,0,0,0,0,1,0,9,0,213.6,0.0,0.0,0.0,0.0,0.45411985,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3097,1,1,7.0,1,9,1,0,0,5,4,0,1,1,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3098,1,0,6.0,3,10,4,0,0,5,5,0,1,1,1,0,0,0,0,0,0,7,1,68.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3099,1,0,4.0,0,10,6,0,5,0,5,0,0,1,1,0,0,0,0,0,4,9,1,30.25,0.375,0.375,0.0,0.0,0.838842975,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3100,1,0,1.0,3,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,35.83333333,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3101,1,0,10.0,2,10,1,1,3,5,3,0,1,0,0,0,0,1,0,0,0,6,0,28.5,0.0,0.071428575,0.0,0.0,0.786967419,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3102,1,0,9.0,3,7,3,2,0,4,4,0,0,1,0,0,0,0,0,0,4,0,2,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3103,1,1,9.0,0,7,0,1,2,2,0,0,0,1,1,1,0,0,0,0,1,6,0,46.03030303,0.030303031,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3104,1,0,6.0,1,6,1,2,2,0,3,0,1,1,0,0,0,0,0,0,0,2,1,275.3333333,0.333333343,0.333333343,0.0,0.0,0.234866828,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3105,1,0,3.0,0,9,6,2,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3106,1,0,4.0,3,10,6,3,0,3,5,1,0,1,1,0,0,0,0,0,0,3,0,60.83333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3107,1,0,4.0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,162.125,0.0,0.0,0.0,0.0,0.616808019,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3108,1,0,6.0,2,2,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,96.14285714,0.0,0.0,0.0,0.0,0.952451709,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3109,1,0,8.0,1,7,6,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,257.5714286,0.0,0.0,0.0,0.0,0.281198003,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3110,1,0,5.0,2,10,6,3,5,4,5,1,0,0,1,0,0,0,0,0,0,0,1,68.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3111,1,0,2.0,2,10,6,1,5,4,5,0,0,1,1,0,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,0.628032345,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3112,1,0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.76923077,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3113,1,0,10.0,3,10,6,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,3,101.6,0.0,0.0,0.0,0.0,0.3667979,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3114,1,0,6.0,1,10,6,3,5,5,5,0,1,1,1,0,0,0,0,0,0,5,1,130.0,0.0,0.0,0.0,0.0,0.835897436,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3115,0,0,8.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,10.75,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3116,1,0,9.0,3,10,6,1,5,3,5,0,0,1,0,0,0,0,0,0,4,6,3,74.91666667,0.0,0.083333336,0.0,0.0,0.755283648,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3117,1,0,5.0,2,10,6,0,5,0,4,0,0,1,1,0,0,0,0,0,0,0,1,232.4,0.0,0.0,0.0,0.0,0.996557659,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3118,1,0,7.0,3,7,1,1,3,3,2,0,0,1,0,0,0,0,0,0,0,9,0,103.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3119,1,0,5.0,0,10,5,1,5,1,0,0,0,1,1,0,0,0,0,1,0,9,1,250.0,0.0,0.0,0.0,0.0,0.768,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3120,1,0,3.0,1,8,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,3,1,121.6666667,0.0,0.0,0.0,0.0,0.814611872,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3121,1,0,6.0,0,10,6,3,5,2,5,0,1,1,1,1,0,0,1,1,4,10,1,188.5,0.0,0.25,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3122,1,0,5.0,2,2,6,0,0,3,2,0,0,1,1,0,0,0,0,0,0,10,0,72.86666667,0.0,0.0,0.0,0.06666667,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3123,1,0,4.0,2,10,6,3,5,1,1,0,0,0,0,0,0,0,0,0,4,0,2,143.6,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3124,1,0,5.0,0,9,6,3,1,5,4,1,1,1,1,0,0,0,0,0,0,7,0,55.83333333,0.0,0.0,0.0,0.0,0.419402985,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3125,1,0,3.0,0,7,1,2,1,0,4,0,0,1,0,1,1,0,0,0,4,3,0,291.0,0.333333343,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3126,1,1,6.0,1,3,1,0,2,0,1,0,0,1,0,0,0,0,0,0,3,0,2,72.8,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3127,1,0,3.0,0,10,6,3,5,0,1,0,0,1,1,1,0,0,0,0,0,0,1,222.75,0.0,0.25,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3128,0,0,3.0,2,10,4,3,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,201.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3129,1,0,10.0,0,10,6,1,5,4,3,0,0,1,1,0,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3130,1,0,3.0,0,10,6,3,5,2,5,1,0,1,1,1,0,0,0,0,0,6,3,50.5,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3131,1,0,3.0,0,5,6,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,234.625,0.0,0.0,0.0,0.0,0.852424081,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3132,1,0,4.0,2,10,6,1,2,1,5,0,0,1,0,0,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3133,1,0,9.0,1,10,6,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,2,110.1333333,0.0,0.0,0.0,0.0,0.842615012,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3134,1,0,1.0,0,10,6,1,5,0,5,0,0,0,0,0,0,1,1,0,2,5,0,117.6666667,0.0,0.333333343,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3135,1,0,2.0,3,8,3,2,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,14.0,0.111111112,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3136,1,0,10.0,0,10,4,1,5,1,1,0,0,1,0,0,0,0,0,0,0,6,1,7.4,0.0,0.0,0.0,0.0,0.765765766,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3137,1,0,7.0,0,10,6,1,5,3,4,0,1,1,1,1,0,0,0,0,0,8,2,165.7142857,0.0,0.0,0.0,0.0,0.479310345,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3138,1,0,3.0,0,10,6,0,5,2,4,0,0,0,1,0,0,0,0,0,0,0,0,850.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3139,1,0,2.0,3,10,6,1,4,5,0,0,0,1,1,0,0,0,0,0,0,10,0,41.68421053,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3140,1,0,3.0,1,10,6,3,5,1,5,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3141,1,0,3.0,2,10,5,1,4,5,1,0,1,1,1,1,0,0,0,0,0,0,1,62.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3142,1,1,2.0,2,6,6,1,1,2,2,1,1,1,1,0,0,0,0,0,0,6,0,59.55,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3143,1,0,5.0,0,10,1,0,5,1,2,0,0,0,1,0,0,0,0,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.760658915,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3144,0,0,6.0,0,10,5,1,3,5,2,0,1,1,1,0,0,0,0,0,0,7,0,162.1111111,0.0,0.0,0.0,0.0,0.965044551,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3145,1,0,6.0,2,10,6,3,5,3,0,0,0,1,1,1,0,0,0,0,4,7,0,188.6666667,0.0,0.083333336,0.0,0.0,0.632067138,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3146,1,0,4.0,3,10,6,3,5,5,5,1,0,1,1,0,0,1,0,0,0,10,2,24.06666667,0.044444446,0.0,0.0,0.0,0.380424746,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3147,1,0,2.0,1,6,2,0,2,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.966850829,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3148,0,0,1.0,0,10,6,3,3,5,5,0,1,1,0,0,0,0,0,0,0,6,2,54.15625,0.0,0.0,0.0,0.03125,0.176572418,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3149,1,0,3.0,3,8,3,1,2,5,0,1,1,1,1,0,0,0,0,0,0,5,0,33.66666667,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3150,1,0,2.0,3,2,6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3151,1,0,4.0,3,10,6,3,5,2,4,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3152,1,0,6.0,0,10,6,3,5,1,5,0,0,1,1,0,0,0,0,1,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3153,1,0,4.0,0,10,6,3,5,2,2,1,1,1,0,0,0,0,0,0,0,10,0,172.1428571,0.0,0.0,0.0,0.0,0.663900415,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3154,1,0,10.0,0,10,6,2,5,1,5,0,0,0,0,1,0,0,0,0,4,0,3,510.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3155,1,0,10.0,2,5,6,3,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,113.5,0.0,0.0,0.0,0.0,0.066079295,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3156,1,0,6.0,2,10,4,1,5,4,1,0,0,0,1,0,0,0,0,1,4,4,1,21.60714286,0.035714287,0.107142858,0.035714287,0.035714287,1.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3157,1,0,3.0,1,7,6,3,2,0,2,0,0,1,0,1,0,0,1,0,4,6,2,21.30434783,0.0,0.0,0.021739131,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3158,1,0,4.0,3,6,2,1,2,0,1,0,0,1,0,1,0,1,0,0,0,10,0,34.73333333,0.0,0.0,0.0,0.0,0.988483685,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3159,1,0,2.0,3,10,6,1,5,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3160,1,0,5.0,0,10,6,3,3,0,5,1,0,1,1,0,0,0,0,0,0,0,0,18.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3161,1,0,3.0,1,10,6,3,5,1,3,0,0,1,1,1,0,0,0,0,0,6,0,24.0,0.0,0.0,0.0,0.0,0.986111111,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3162,1,0,6.0,0,10,5,3,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.75865339,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
